6201,705,-3912,0
6201,7572,-3981,0
6201,629,4031,0
6201,7586,4223,0
6201,7873,5849,0
6201,705,6044,0
6201,7631,13997,0
6201,711,14143,0
6201,411,15811,0
6201,7588,16021,0
6201,643,24019,0
6201,7601,24204,0
6201,9787,24216,0
6201,17282,24201,0
6201,10212,16174,0
6201,17326,16005,0
6201,17589,14367,0
6201,10224,14151,0
6201,17377,6212,0
6201,10266,6047,0
6201,9892,4378,0
6201,17270,4199,0
6201,10181,-3783,0
6201,17284,-3896,0
6201,19524,-3969,0
6201,26905,-3974,0
6201,19906,4021,0
6201,26871,4195,0
6201,27256,5859,0
6201,19987,6067,0
6201,26959,13987,0
6201,19894,14193,0
6201,19632,15808,0
6201,26921,16047,0
6201,19863,24006,0
6201,26894,24206,0
