6201,703,-3911,0
6201,7585,-3973,0
6201,652,4037,0
6201,7561,4216,0
6201,7866,5841,0
6201,698,6025,0
6201,7638,13993,0
6201,715,14173,0
6201,403,15784,0
6201,7577,16057,0
6201,627,24031,0
6201,7629,24201,0
6201,9787,24196,0
6201,17317,24203,0
6201,10188,16184,0
6201,17320,16024,0
6201,17656,14361,0
6201,10260,14162,0
6201,17355,6214,0
6201,10251,6035,0
6201,9953,4414,0
6201,17270,4188,0
6201,10180,-3822,0
6201,17305,-3885,0
6201,19528,-3952,0
6201,26878,-3939,0
6201,19890,4032,0
6201,26912,4206,0
6201,27198,5847,0
6201,19944,6075,0
6201,26946,13983,0
6201,19975,14175,0
6201,19633,15877,0
6201,26870,16012,0
6201,19897,24030,0
6201,26894,24197,0
