6201,695,-3918,313
6201,7561,-3976,524
6201,633,4013,456
6201,7558,4219,893
6201,7897,5870,910
6201,702,6053,542
6201,7652,13997,920
6201,720,14164,573
6201,405,15785,521
6201,7559,16038,902
6201,581,24059,409
6201,7552,24206,684
6201,9808,24176,664
6201,17293,24174,665
6201,10186,16168,900
6201,17285,16005,914
6201,17618,14375,926
6201,10261,14139,921
6201,17377,6215,907
6201,10267,6032,901
6201,9969,4425,889
6201,17327,4177,880
6201,10196,-3792,527
6201,17315,-3940,524
6201,19506,-3951,512
6201,26885,-3956,319
6201,19894,4028,877
6201,26870,4192,479
6201,27243,5875,476
6201,19988,6072,906
6201,26938,14006,583
6201,19963,14190,932
6201,19646,15798,913
6201,26893,16038,576
6201,19862,24015,692
6201,26913,24205,443
