6201,720,-3926,0
6201,7553,-3977,0
6201,618,4066,0
6201,7603,4218,0
6201,7879,5839,0
6201,699,6086,0
6201,7640,14018,0
6201,697,14162,0
6201,401,15787,0
6201,7553,16043,0
6201,649,24001,0
6201,7601,24171,0
6201,9780,24199,0
6201,17312,24199,0
6201,10165,16168,0
6201,17294,16001,0
6201,17605,14371,0
6201,10248,14145,0
6201,17360,6224,0
6201,10230,6046,0
6201,9965,4438,0
6201,17275,4184,0
6201,10182,-3801,0
6201,17323,-3875,0
6201,19519,-3999,0
6201,26888,-3942,0
6201,19879,4054,0
6201,26902,4221,0
6201,27167,5822,0
6201,19973,6073,0
6201,26958,13987,0
6201,19964,14181,0
6201,19663,15792,0
6201,26912,16044,0
6201,19897,24033,0
6201,26872,24195,0
