6201,688,-3903,0
6201,7570,-3907,0
6201,651,4033,0
6201,7638,4219,0
6201,7879,5845,0
6201,677,6027,0
6201,7646,13987,0
6201,682,14104,0
6201,437,15860,0
6201,7567,16032,0
6201,639,24012,0
6201,7576,24145,0
6201,9772,24182,0
6201,17293,24192,0
6201,10166,16123,0
6201,17307,15995,0
6201,17648,14343,0
6201,10251,14140,0
6201,17376,6225,0
6201,10259,6007,0
6201,9885,4358,0
6201,17280,4155,0
6201,10200,-3805,0
6201,17320,-3909,0
6201,19514,-3956,0
6201,26887,-3978,0
6201,19827,4038,0
6201,26984,4039,0
6201,27282,5871,0
6201,19964,6062,0
6201,26983,14052,0
6201,19968,14173,0
6201,19603,15851,0
6201,26980,16032,0
6201,19877,24051,0
6201,26874,24146,0
