0.249000
0.248000
0.231000
0.187000
0.237000
0.230000
0.224000
0.216000
0.223000
0.227000
0.211000
0.220000
0.201000
0.233000
0.238000
0.247000
0.216000
0.240000
0.232000
0.222000
0.214000
0.204000
0.229000
0.221000
0.196000
0.226000
0.211000
0.222000
0.222000
0.210000
0.201000
0.203000
0.205000
0.237000
0.229000
0.228000
0.237000
0.255000
0.211000
0.973000
0.211000
0.221000
0.226000
0.233000
0.225000
0.210000
0.203000
0.222000
0.184000
