6201,708,-3897,273
6201,7617,-3975,505
6201,621,4067,441
6201,7595,4220,878
6201,7890,5855,894
6201,650,6067,495
6201,7627,13994,911
6201,720,14223,532
6201,428,15811,511
6201,7577,16030,893
6201,621,24045,303
6201,7567,24195,680
6201,9779,24212,660
6201,17283,24174,646
6201,10174,16171,865
6201,17272,15999,881
6201,17630,14362,900
6201,10237,14151,837
6201,17348,6224,874
6201,10245,6027,878
6201,9963,4430,872
6201,17280,4202,811
6201,10196,-3817,481
6201,17284,-3931,499
6201,19531,-3935,486
6201,26875,-3915,308
6201,19892,4028,811
6201,26904,4241,433
6201,27145,5867,493
6201,19964,6078,887
6201,26971,13975,566
6201,19965,14167,915
6201,19576,15854,817
6201,26878,16029,557
6201,19902,23991,586
6201,26911,24214,408
