9120.000000,-2400.000000,167.647867
9300.000000,-3420.000000,208.563389
9360.000000,-3240.000000,176.443966
9360.000000,-3240.000000,176.443966
9360.000000,-3240.000000,176.443966
9360.000000,-3240.000000,176.443966
9360.000000,-3240.000000,176.443966
10080.000000,-3420.000000,187.876579
10080.000000,-3420.000000,187.876579
10080.000000,-3420.000000,187.876579
9960.000000,-3420.000000,190.064762
9960.000000,-3420.000000,190.064762
9960.000000,-3420.000000,190.064762
9960.000000,-3420.000000,190.064762
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10680.000000,-3420.000000,220.850119
10320.000000,-3420.000000,223.277574
10080.000000,-2760.000000,172.496795
10200.000000,-2400.000000,183.279619
