6201,695,-3921,293
6201,7556,-3929,507
6201,614,4016,502
6201,7603,4263,877
6201,7880,5865,902
6201,717,6074,529
6201,7647,14000,911
6201,675,14155,556
6201,502,15793,524
6201,7556,15983,894
6201,626,24021,398
6201,7576,24165,674
6201,9823,24304,650
6201,17340,24172,654
6201,10114,16162,893
6201,17313,16002,898
6201,17654,14354,909
6201,10231,14178,914
6201,17430,6233,890
6201,10253,6019,896
6201,9913,4410,878
6201,17322,4229,866
6201,10206,-3808,510
6201,17301,-3877,504
6201,19516,-3940,492
6201,26889,-3966,297
6201,19837,4060,864
6201,27034,4097,485
6201,27208,5851,488
6201,19928,6059,892
6201,26982,14025,549
6201,19975,14171,918
6201,19573,15864,903
6201,26939,16049,540
6201,19903,24026,681
6201,26884,24201,407
