188,0.686124,
189,0.712336,
190,0.666826,
191,0.685139,
192,0.647992,
193,0.655329,
194,0.622507,
195,0.616420,
196,0.625357,
197,0.616006,
198,0.618757,
199,0.631000,
200,0.596536,
201,0.583765,
202,0.563916,
203,0.555055,
204,0.422247,
205,0.326531,
206,0.496011,
207,0.728263,
208,0.667138,
209,0.762263,
210,0.852305,
211,0.878106,
212,0.902147,
213,0.917817,
214,0.919821,
215,0.916980,
216,0.924023,
217,0.911780,
218,0.901111,
219,0.923228,
220,0.895714,
221,0.876402,
222,0.886399,
223,0.879703,
224,0.873528,
225,0.888696,
226,0.891972,
227,0.884493,
228,0.889509,
229,0.883964,
230,0.877704,
231,0.872219,
232,0.862242,
233,0.896847,
234,0.898190,
235,0.889070,
236,0.902824,
237,0.902824,
238,0.921730,
239,0.901169,
240,0.896994,
241,0.916402,
242,0.919541,
243,0.926009,
244,0.946590,
245,0.939260,
246,0.942235,
247,0.933986,
248,0.934669,
249,0.932224,
250,0.946060,
251,0.933056,
252,0.936969,
253,0.920753,
254,0.936074,
255,0.944133,
256,0.954029,
257,0.955561,
258,0.953314,
259,0.938250,
260,0.940312,
261,0.955725,
262,0.961319,
263,0.945852,
264,0.969467,
265,0.949375,
266,0.931115,
267,0.941831,
268,0.933229,
269,0.962196,
270,0.948443,
271,0.960109,
272,0.985294,
273,0.967062,
274,0.986441,
275,0.972224,
276,0.986711,
277,0.986755,
278,0.957300,
279,0.973657,
280,0.948820,
281,0.971121,
282,0.006830,
283,0.897856,
284,0.886788,
285,0.892687,
286,0.912308,
287,0.918929,
288,0.957965,
289,0.993538,
290,0.967162,
291,0.939713,
292,1.000000,
293,0.973423,
294,1.000000,
295,0.979558,
296,0.979131,
297,0.992870,
298,0.992844,
299,1.000000,
300,1.000000,
301,1.000000,
302,0.992970,
303,1.000000,
304,1.000000,
305,1.000000,
306,0.993232,
307,1.000000,
308,0.993186,
309,0.979900,
310,0.973685,
311,0.967269,
312,0.973772,
313,0.974027,
314,0.980614,
315,0.980923,
316,0.962029,
317,0.969467,
318,0.969280,
319,0.959153,
320,0.953572,
321,0.957602,
322,0.938025,
323,0.869713,
324,0.780390,
325,0.569759,
326,0.662278,
327,0.557876,
328,0.631569,
329,0.734694,
330,0.744329,
331,0.740560,
332,0.719927,
333,0.703434,
334,0.640000,
335,0.696150,
336,0.732489,
337,0.708791,
338,0.688833,
339,0.714918,
340,0.685584,
341,0.672400,
342,0.694444,
343,0.704056,
344,0.692276,
345,0.638689,
346,0.665512,
347,0.636119,
348,0.615523,
349,0.688547,
350,0.689329,
