6201,715,-3880,0
6201,7613,-3946,0
6201,642,4012,0
6201,7657,4249,0
6201,7928,5860,0
6201,709,6102,0
6201,7646,14014,0
6201,682,14214,0
6201,487,15775,0
6201,7598,16020,0
6201,641,24013,0
6201,7576,24207,0
6201,9792,24089,0
6201,17317,24219,0
6201,10155,16217,0
6201,17283,16014,0
6201,17688,14274,0
6201,10243,14178,0
6201,17369,6231,0
6201,10264,6023,0
6201,9956,4375,0
6201,17281,4188,0
6201,10202,-3790,0
6201,17599,-4072,0
6201,19864,-4036,0
6201,26896,-3908,0
6201,19900,4047,0
6201,26897,4166,0
6201,27293,5945,0
6201,19978,6089,0
6201,26964,14027,0
6201,19980,14215,0
6201,19579,15852,0
6201,26885,15971,0
6201,19913,24023,0
6201,26879,24213,0
