6201,714,-3881,298
6201,7568,-3914,509
6201,612,4026,496
6201,7617,4236,878
6201,7927,5880,901
6201,660,6077,531
6201,7642,14019,910
6201,677,14183,556
6201,423,15794,521
6201,7579,16045,894
6201,642,24010,400
6201,7583,24209,672
6201,9793,24105,655
6201,17282,24191,653
6201,10158,16223,894
6201,17286,16000,899
6201,17640,14376,909
6201,10233,14202,915
6201,17344,6197,890
6201,10246,6112,897
6201,9860,4304,878
6201,17293,4155,866
6201,10166,-3789,510
6201,17293,-3934,506
6201,19528,-4007,491
6201,26895,-3890,295
6201,19956,4219,805
