6201,718,-3923,0
6201,7589,-3976,0
6201,589,4058,0
6201,7577,4225,0
6201,7848,5864,0
6201,695,6065,0
6201,7659,13994,0
6201,691,14128,0
6201,402,15809,0
6201,7555,16025,0
6201,602,24042,0
6201,7557,24217,0
6201,9810,24204,0
6201,17274,24218,0
6201,10165,16183,0
6201,17320,16027,0
6201,17658,14334,0
6201,10251,14145,0
6201,17394,6230,0
6201,10259,6041,0
6201,9978,4401,0
6201,17298,4203,0
6201,10209,-3798,0
6201,17291,-3889,0
6201,19533,-3956,0
6201,26900,-3958,0
6201,19900,4032,0
6201,26893,4167,0
6201,27263,5864,0
6201,19934,6055,0
6201,26960,14005,0
6201,19982,14167,0
6201,19606,15824,0
6201,26883,16046,0
6201,19890,24000,0
6201,26887,24208,0
