1,562,1668,233
2,868,1677,233
3,1188,1677,233
4,1508,1677,233
5,1517,1371,233
6,1208,1360,233
7,888,1360,233
8,568,1360,233
9,557,1048,233
10,868,1037,233
11,1188,1037,233
12,1508,1037,233
13,1517,728,233
14,1208,720,233
15,888,720,233
16,568,720,233
