0	5	1.000000	854.000000	208.000000	117.975645
1	5	1.000000	830.000000	210.000000	90.000000
2	5	1.000000	830.000000	210.000000	90.000000
3	5	1.000000	785.000000	222.000000	88.784807
4	5	1.000000	785.000000	222.000000	88.784807
5	5	1.000000	785.000000	222.000000	88.784807
6	5	1.000000	785.000000	222.000000	88.784807
7	5	1.000000	785.000000	222.000000	88.784807
8	5	1.000000	785.000000	222.000000	88.784807
9	5	1.000000	785.000000	222.000000	88.784807
10	5	1.000000	785.000000	222.000000	88.784807
11	5	1.000000	785.000000	222.000000	88.784807
12	5	1.000000	785.000000	222.000000	88.784807
13	5	1.000000	785.000000	222.000000	88.784807
14	5	1.000000	785.000000	222.000000	88.784807
15	5	1.000000	785.000000	222.000000	88.784807
16	5	1.000000	785.000000	222.000000	88.784807
17	5	1.000000	785.000000	222.000000	88.784807
18	5	1.000000	785.000000	222.000000	88.784807
19	5	1.000000	785.000000	222.000000	88.784807
20	5	1.000000	785.000000	222.000000	88.784807
21	5	1.000000	785.000000	222.000000	88.784807
22	5	1.000000	785.000000	222.000000	88.784807
23	5	1.000000	785.000000	222.000000	88.784807
24	5	1.000000	785.000000	222.000000	88.784807
25	5	1.000000	785.000000	222.000000	88.784807
26	5	1.000000	785.000000	222.000000	88.784807
27	5	1.000000	785.000000	222.000000	88.784807
28	5	1.000000	785.000000	222.000000	88.784807
29	5	1.000000	785.000000	222.000000	88.784807
30	5	1.000000	785.000000	222.000000	88.784807
31	5	1.000000	785.000000	222.000000	88.784807
32	5	1.000000	785.000000	222.000000	88.784807
33	5	1.000000	785.000000	222.000000	88.784807
34	5	1.000000	785.000000	222.000000	88.784807
35	5	1.000000	785.000000	222.000000	88.784807
36	4	0.756757	822.000000	198.000000	78.840139
37	4	0.765006	822.000000	198.000000	78.840139
38	4	0.763800	822.000000	198.000000	78.840139
39	4	0.758355	822.000000	198.000000	78.840139
40	4	0.760563	825.000000	198.000000	72.176311
41	4	0.765228	822.000000	198.000000	78.840139
42	4	0.758974	825.000000	198.000000	72.176311
43	4	0.759542	822.000000	198.000000	78.840139
44	4	0.763729	826.000000	197.000000	79.138253
45	4	0.764858	826.000000	197.000000	79.138253
46	4	0.767053	826.000000	197.000000	79.138253
47	3	0.528662	825.000000	190.000000	79.015504
48	3	0.526248	825.000000	190.000000	79.015504
49	3	0.528736	846.000000	167.000000	115.053745
50	3	0.526854	846.000000	167.000000	115.053745
51	3	0.524904	846.000000	167.000000	115.053745
52	3	0.526181	845.000000	166.000000	116.362632
53	3	0.526452	824.000000	184.000000	89.015321
54	3	0.528133	825.000000	190.000000	79.015504
55	3	0.526248	846.000000	167.000000	115.053745
56	3	0.524422	825.000000	190.000000	79.015504
57	3	0.530013	846.000000	167.000000	115.053745
58	2	0.500000	825.000000	190.000000	79.015504
59	2	0.489796	825.000000	190.000000	79.015504
60	2	0.505792	825.000000	190.000000	79.015504
61	2	0.492994	825.000000	190.000000	79.015504
62	2	0.507097	825.000000	190.000000	79.015504
63	2	0.496799	825.000000	190.000000	79.015504
64	2	0.498718	825.000000	190.000000	79.015504
65	2	0.493590	825.000000	190.000000	79.015504
66	2	0.483376	825.000000	190.000000	79.015504
67	2	0.484615	825.000000	190.000000	79.015504
68	2	0.489744	825.000000	190.000000	79.015504
69	1	0.437340	825.000000	187.000000	86.390924
70	1	0.434395	825.000000	187.000000	86.390924
71	1	0.439181	825.000000	187.000000	86.390924
72	1	0.439181	825.000000	187.000000	86.390924
73	1	0.438462	825.000000	187.000000	86.390924
74	1	0.439181	825.000000	187.000000	86.390924
75	1	0.434562	825.000000	187.000000	86.390924
76	1	0.439181	825.000000	187.000000	86.390924
