0.131000
0.142000
0.172000
0.140000
0.142000
0.140000
0.170000
0.124000
0.141000
0.155000
0.140000
0.141000
0.154000
0.173000
0.172000
0.170000
0.141000
0.140000
0.172000
0.175000
0.244000
0.125000
0.125000
0.142000
0.155000
0.139000
0.141000
0.140000
0.159000
0.137000
0.154000
0.140000
0.140000
0.125000
0.124000
0.202000
0.126000
0.125000
0.124000
0.141000
0.140000
0.155000
0.156000
0.139000
0.156000
0.140000
0.140000
0.125000
0.155000
0.141000
0.141000
0.140000
0.141000
0.157000
0.139000
0.155000
0.157000
0.140000
0.156000
0.156000
0.140000
0.156000
0.155000
0.171000
0.139000
0.140000
0.186000
0.140000
0.141000
0.125000
0.140000
0.141000
0.157000
0.155000
0.139000
0.157000
0.155000
0.141000
0.141000
0.140000
999999
0.078000
0.069000
0.151000
0.162000
0.123000
0.115000
0.139000
0.122000
0.108000
0.144000
0.116000
0.120000
0.147000
0.133000
0.130000
0.138000
0.131000
0.133000
0.112000
0.151000
0.134000
0.142000
0.152000
0.130000
0.123000
0.121000
0.124000
0.156000
0.137000
0.459000
0.127000
0.111000
0.170000
0.148000
0.136000
0.165000
0.142000
0.130000
0.135000
0.161000
0.181000
0.177000
0.191000
0.112000
0.129000
0.157000
0.132000
0.130000
0.187000
0.152000
0.112000
0.174000
0.190000
0.190000
0.186000
0.105000
0.175000
0.182000
0.152000
0.167000
0.154000
0.185000
0.157000
0.163000
0.130000
0.139000
0.150000
0.155000
0.120000
0.135000
0.142000
0.158000
0.134000
0.143000
0.122000
0.118000
0.141000
0.143000
