79.759403,140.260831
79.893285,139.065421
79.493110,140.740608
79.326166,140.549334
79.928168,141.332240
79.875000,140.000000
79.190899,138.176781
79.527832,139.488841
79.683356,140.698062
79.948589,140.648184
79.573577,139.662385
79.666667,140.000000
79.473045,136.924765
79.378374,139.441055
79.093628,140.019341
79.953896,139.376877
79.137495,139.989846
79.756429,140.554424
79.760954,140.514144
79.569396,138.694222
79.875000,140.000000
79.380562,138.016135
80.000000,138.625000
79.189944,137.883949
79.495368,140.955710
80.000000,138.000000
79.332292,137.069223
80.000000,138.875000
79.594884,141.328649
79.337085,138.966869
80.000000,138.500000
79.952083,139.378374
79.042511,141.725380
79.709564,140.253356
79.759911,139.923054
79.379548,139.148634
79.139114,139.354739
80.000000,138.375000
79.323539,139.394568
79.143802,139.609744
79.378366,138.224674
79.961829,139.790678
79.381463,138.687635
79.379692,138.394016
79.567970,138.357265
79.333456,138.587969
79.760031,140.091553
79.190390,139.389142
80.000000,139.750000
79.742981,139.696028
79.377665,141.321026
79.425714,139.467042
79.517316,139.995847
79.047466,141.730330
79.146952,139.952104
79.569200,139.577377
79.757330,139.077042
79.190875,137.550168
79.361286,137.615561
79.658132,140.411793
79.133196,140.031132
80.000000,139.125000
79.567097,139.240124
79.138573,138.549009
79.566494,139.492039
80.000000,139.833333
79.138519,138.971643
79.332333,138.847258
79.059557,138.463815
79.148912,139.273273
79.189847,137.633018
79.377403,140.156948
79.525748,140.897371
79.333456,139.270191
79.755952,139.285762
79.380130,137.974772
79.912103,140.466301
79.950769,140.223638
79.143028,139.782100
79.528142,139.313807
79.382297,139.485157
79.171546,139.777996
79.191511,138.427711
79.573434,138.861975
79.204588,139.095048
79.570626,139.198933
79.336362,138.686258
79.711956,140.771924
79.189471,139.096213
79.833333,140.000000
79.379777,138.476738
79.297648,140.557548
79.185997,139.798533
80.000000,138.541667
79.571209,139.788683
79.670549,141.213888
79.954189,140.352195
79.190226,138.970796
79.757724,139.710769
79.450542,142.235112
79.572460,137.811633
79.950769,140.859055
79.948544,139.546840
79.567841,139.029717
79.381656,139.400883
79.948199,139.630580
79.519459,139.656807
79.705295,140.462492
79.355633,137.218544
80.000000,139.375000
79.189416,137.842240
79.569743,138.482634
79.521034,140.685048
79.135946,139.777344
79.142441,139.441513
79.181844,137.371403
79.759014,138.824886
79.139475,138.546048
79.990488,139.781037
79.570918,139.535892
79.190167,138.009463
79.931824,141.942786
80.000000,138.416667
79.687125,141.888112
80.000000,139.250000
79.000000,137.916667
79.572364,139.999100
79.571010,139.114767
79.379743,139.358551
79.138626,139.478639
79.135777,139.097945
80.000000,139.041667
79.313162,141.113616
79.568469,138.650076
79.465746,140.555216
79.516513,139.524489
79.190675,138.511129
79.757265,138.991010
79.138697,138.673547
79.035392,141.757760
79.092544,139.763492
79.333930,140.041833
79.190099,138.510935
80.000000,138.750000
79.285881,139.500318
79.338615,136.806205
79.950798,139.081845
79.015619,136.347567
79.913735,141.804002
79.139655,138.502949
79.079846,139.966774
79.760932,139.627499
79.957740,139.634953
79.142988,138.246987
79.676255,140.775614
79.381784,138.604323
79.948425,139.712314
79.860925,140.723241
79.952083,139.886707
79.295166,139.662879
79.952876,140.477313
79.689982,140.962185
79.336919,139.103097
79.000000,136.916667
79.380367,137.973995
79.571788,139.115929
79.189513,138.469420
79.085514,139.585147
79.916667,140.000000
79.954971,139.211817
80.000000,139.166667
79.653966,142.120791
79.950335,140.057600
79.709222,140.851483
79.190486,138.511322
79.380696,138.268190
79.147537,139.017689
79.143609,139.270336
79.571875,138.609475
79.382166,139.317760
80.000000,137.458333
79.717609,141.026765
79.190996,138.093267
79.092183,140.542090
79.413490,136.831163
79.146340,140.081350
79.815063,141.839881
80.000000,139.916667
79.096434,140.332831
79.571285,138.608885
79.901083,141.801999
79.763640,138.993778
79.088207,140.623047
79.432369,140.090306
79.515362,140.034586
79.332340,139.191091
79.526236,140.260389
79.000000,137.916667
79.525748,139.057927
79.571580,139.198347
79.572654,140.167724
79.190360,138.845766
79.379743,139.316607
79.361659,140.168300
80.000000,138.625000
79.124096,139.511266
79.947493,139.882761
79.189362,137.549794
79.227536,136.580012
79.952400,139.462122
79.223846,139.329343
80.000000,138.083333
79.328236,139.272266
79.041976,139.082957
79.570243,139.872267
79.573139,138.273684
79.759166,139.543828
79.190644,138.469420
79.920352,138.962019
79.758230,138.528547
79.189513,137.925948
79.910342,140.299018
79.759403,138.951942
79.762093,139.333104
79.245587,139.843618
79.570826,138.904933
79.382289,138.688973
79.862181,142.305101
79.710462,139.610503
79.670992,140.168335
79.307699,138.237396
79.379995,138.939107
79.951609,139.930518
79.430667,134.780917
79.190675,137.340574
79.759600,139.245142
79.459533,140.861745
79.151443,138.134085
79.935885,137.799448
79.086074,139.778190
79.747862,136.282065
79.380635,139.610605
79.191348,138.804057
79.162334,137.935430
79.190609,139.054407
79.562784,140.629261
79.468421,140.584456
79.536321,139.208237
79.694100,142.557933
79.569743,139.492634
80.000000,139.000000
79.899400,141.023999
79.954015,139.676833
79.191059,139.180402
79.333926,139.783248
79.480644,140.622006
79.703751,140.543465
79.571978,140.083267
79.381841,138.812295
79.953346,138.488769
79.190099,137.591213
79.623006,139.889150
79.955544,138.491598
79.573905,139.663588
79.190197,138.260199
79.957809,141.555998
79.900404,140.422226
79.522848,140.682688
80.000000,139.166667
79.572943,139.242179
79.761205,139.080917
79.571209,139.409933
79.948345,139.375920
79.234214,140.944762
79.190768,138.469032
80.000000,139.708333
79.125405,140.555214
79.569361,139.534718
79.480714,140.312495
79.760031,139.289331
79.407061,138.198604
79.117923,139.504324
79.280623,140.618520
79.338529,139.956560
79.569950,138.861973
79.600150,141.534151
79.333019,138.805304
79.135777,139.692945
79.684470,140.742092
79.278690,140.070976
79.406300,140.086701
80.000000,138.291667
79.659528,140.284439
79.378763,138.476738
80.000000,138.208333
79.190551,138.386097
79.568136,138.693345
80.000000,138.625000
79.022558,137.799038
79.382035,139.192306
79.380308,139.484190
79.571312,139.410799
79.327262,138.971012
79.138162,138.802830
79.347507,137.732931
79.759248,140.344104
79.380522,138.982583
79.527347,140.639124
79.452402,141.591895
79.000000,137.916667
80.000000,139.083333
80.000000,139.541667
79.579963,142.433557
79.569306,139.830765
79.760057,139.121991
79.383385,139.276006
79.679457,140.555218
79.951609,138.913851
80.000000,139.041667
79.419944,141.030748
79.761959,139.500833
79.570333,140.082390
80.000000,139.208333
79.190803,138.552935
80.000000,139.375000
79.189777,138.301712
79.910215,139.548962
79.340762,140.554824
79.591142,140.555998
79.329830,139.614068
79.009773,141.109673
79.190647,138.929664
79.882181,140.877622
79.190582,138.553223
79.520752,140.083796
79.380743,138.267214
79.524683,139.018281
80.000000,138.541667
79.876395,140.487525
79.301688,137.843496
79.758896,138.740831
80.000000,138.750000
79.950464,138.953786
79.000000,138.875000
79.954661,140.142806
79.137745,139.226642
79.380322,138.771909
80.000000,137.625000
80.000000,139.833333
79.190613,138.427711
79.520206,139.354984
79.102035,140.936297
79.381269,138.058274
79.444052,140.234093
79.521034,139.743937
80.000000,138.041667
79.954345,140.353650
79.522598,139.360501
79.190099,137.214963
79.708385,140.167521
79.167146,138.739693
79.952083,140.945735
79.429280,136.953371
80.000000,138.250000
79.264578,139.117901
79.668857,140.778384
79.190330,138.009751
79.058325,140.588785
79.968434,140.175291
80.000000,139.583333
79.863993,138.382620
79.139114,138.547239
79.571218,139.621503
79.517873,139.997443
79.571395,139.872267
79.524956,139.484913
79.329614,139.700032
79.567759,138.861678
79.190456,137.466279
79.662506,140.561039
79.288265,140.846034
80.000000,138.125000
79.571580,139.282514
79.358685,140.166849
79.382231,138.982015
80.000000,137.708333
79.711079,140.595746
80.000000,138.750000
79.139054,140.032348
79.190900,138.929664
79.875553,141.558696
79.571693,138.527050
79.369147,138.510070
79.138940,141.167141
79.903415,142.257494
79.190420,137.465990
79.139160,139.272096
79.750000,140.000000
79.279479,138.753950
79.758391,139.163053
79.379878,138.268383
79.529135,140.168586
79.381020,138.142934
79.379936,138.184301
80.000000,139.625000
79.363362,138.960884
79.950464,139.038509
79.337364,140.468907
79.143418,138.635767
79.524429,140.170935
79.514578,139.009221
79.141261,139.482833
79.979556,141.946222
79.286941,137.964466
79.907969,140.603327
79.573803,139.537623
79.297153,140.261809
79.526074,142.333424
80.000000,138.625000
79.299125,139.197809
80.000000,138.708333
79.573884,139.033474
79.570154,138.694225
79.567677,139.156556
79.058189,139.099947
79.766125,140.134169
79.764152,139.501994
79.333231,138.844498
79.558026,139.104446
79.336352,139.777801
79.138340,140.162238
79.088480,139.780091
79.886789,138.961113
79.665801,141.364813
79.378491,139.694106
79.688887,139.845257
79.715213,140.983844
79.332054,139.609900
79.298924,139.778768
79.954345,138.616844
79.498332,142.069855
79.129100,139.778767
79.353995,138.193844
79.668405,140.723667
79.708333,140.000000
79.101402,138.162604
79.711356,139.868897
79.557638,139.230307
79.716085,140.044110
79.191154,138.093553
79.367993,138.173360
79.331394,139.142968
79.571302,138.862559
79.190868,137.800628
79.708333,140.000000
79.380575,139.233298
79.190805,138.344291
79.088957,140.559455
79.248132,141.505034
79.382040,137.891268
79.764670,138.868661
79.570264,138.148011
79.188779,138.886989
79.443332,141.114398
79.142824,140.120335
79.758116,138.951161
79.142824,139.270335
79.081324,139.082913
79.142824,138.972835
79.951440,140.352679
79.897469,140.389239
79.523901,139.570467
79.189637,137.925948
79.271290,135.770986
80.000000,139.083333
79.332558,140.253655
79.382236,138.352079
79.734957,141.886009
79.622361,140.600725
79.900031,141.108096
79.573628,139.746310
79.145576,139.016517
79.571593,138.652433
80.000000,138.583333
79.938014,140.214081
79.328366,138.719956
79.363002,137.967667
80.000000,139.000000
79.285881,140.323651
79.666667,140.000000
80.000000,138.416667
79.937802,141.861481
79.378511,138.938127
79.139160,139.272096
79.336208,139.659446
79.575202,139.325478
79.340820,139.531535
79.149280,140.081931
79.981460,138.603718
80.000000,138.041667
79.570354,138.989389
79.504174,139.385371
79.711644,140.597588
80.000000,138.583333
79.097184,140.077044
79.135671,138.780724
80.000000,138.208333
79.569685,138.526182
80.000000,138.000000
79.143809,139.144601
79.144777,138.296348
79.936769,137.718785
79.710176,139.911812
79.311947,139.979034
79.333333,140.000000
79.951440,139.039485
79.381274,139.149601
79.381402,139.317760
79.191183,138.637309
79.757611,139.120050
79.711068,140.170203
79.858123,142.736496
79.082211,140.725421
79.190204,137.884335
79.980238,140.389142
79.571788,139.115929
79.524165,139.444497
80.000000,139.833333
80.000000,139.625000
79.361822,139.001288
79.886475,141.334599
79.190264,138.594837
79.331614,140.336161
79.518116,139.911092
79.311613,138.987196
79.953535,140.650658
79.858238,138.986087
79.764000,138.912788
79.618618,140.925437
79.334160,139.529482
79.539171,142.442093
79.410311,140.369041
79.111076,138.434207
79.472783,140.570679
79.955308,139.507390
79.308557,139.580477
79.190390,139.096504
79.367993,138.257249
79.101341,140.243021
79.761833,138.445665
79.701081,140.244876
79.091081,140.065850
79.380951,138.981246
79.760151,139.204496
79.659528,140.670689
79.380828,138.813853
79.098775,140.414706
79.902729,140.466284
79.571312,138.863716
79.190012,137.466087
79.953850,139.423145
79.576721,141.779338
79.190522,138.344764
79.048137,141.026581
79.991200,141.720608
79.901682,140.934864
79.117136,139.461038
80.000000,139.166667
79.324948,139.481271
79.191187,138.344291
79.382040,138.226823
80.000000,138.083333
79.334160,139.572121
79.953862,140.099000
79.381527,139.192306
80.000000,138.666667
79.518603,140.337270
79.570064,139.241599
79.911045,141.803997
80.000000,139.833333
79.876151,141.127285
79.715504,139.570263
79.569703,140.945247
79.869867,138.814116
80.000000,138.708333
79.382429,139.568661
79.666667,140.000000
79.945207,140.178283
80.000000,138.791667
79.380562,137.932246
79.572654,139.410224
79.660982,140.777752
79.951572,140.096062
79.841197,141.331047
79.572654,138.821057
79.144004,138.124015
79.334153,138.503388
79.947849,139.460146
79.381148,138.772482
79.760907,139.034822
79.761178,139.457830
79.332782,139.741299
79.748232,138.502189
79.288918,140.423224
79.708385,140.639604
79.708664,140.509956
79.826455,140.945250
79.949822,139.843369
79.949973,140.435935
79.189151,138.719767
79.952400,139.335038
79.916667,140.000000
80.000000,140.000000
79.039178,141.765940
80.000000,139.625000
79.821815,141.168977
79.065611,139.389143
79.189915,138.051268
79.379434,139.358745
79.332089,139.783246
79.115340,137.666650
79.951440,140.437401
79.950005,139.929552
79.190521,138.469803
79.655270,140.150241
80.000000,138.458333
79.761055,139.289332
79.029173,137.095215
79.761301,139.077438
79.141286,138.167683
79.091081,140.368211
79.380818,138.645302
79.198569,141.039727
79.295351,139.777996
79.813079,140.388459
79.380767,138.604323
79.761178,139.795608
79.379685,139.736245
79.951753,139.673926
79.190002,138.510837
79.143609,139.397836
79.688518,141.167723
79.954842,139.716779
79.190868,137.340767
79.914722,141.557161
79.256893,139.206530
79.141852,139.100924
79.517075,139.953868
79.380032,138.225072
79.583333,140.000000
79.173219,139.033492
79.381720,139.317570
79.947417,140.605377
79.955162,139.717751
79.379605,138.561217
79.226440,142.273084
79.191092,138.343810
80.000000,138.666667
79.954189,138.573028
79.524423,139.226657
80.000000,139.000000
79.284561,139.523451
79.954345,139.252261
79.912755,142.219253
79.010597,140.330447
79.903068,141.416483
79.134333,141.431808
79.947849,140.222646
79.335541,140.167692
79.568683,139.534421
79.190900,137.759109
79.054932,138.859144
79.097555,136.780852
79.476306,141.570548
79.846311,140.448973
79.002986,139.777214
79.139745,138.762681
79.380367,139.022606
79.762220,140.177163
79.952717,139.291695
79.356588,140.033202
79.381400,138.729772
79.754028,140.087579
80.000000,138.375000
80.000000,138.041667
79.000000,138.875000
79.191124,138.176878
79.948544,138.403090
79.190079,138.386001
79.332333,139.870591
80.000000,138.333333
79.336466,139.059082
79.473668,141.486228
79.494119,140.869949
79.521289,139.999819
79.758738,140.006325
79.525215,140.471165
79.331421,140.777016
79.190353,139.263435
79.761943,139.034823
79.168878,138.156146
79.488902,139.922579
79.368781,142.192155
80.000000,139.375000
79.791667,140.000000
79.091081,141.188906
79.516314,139.652624
79.665268,141.610646
79.951596,139.335526
79.381136,137.680384
79.473605,141.310528
79.189947,137.716724
79.570535,138.988809
79.147703,139.061930
79.855664,140.389239
79.709282,140.769251
79.190803,138.302102
79.513705,138.623349
79.571193,139.535014
79.573417,138.990540
79.642893,142.831609
80.000000,138.083333
79.871054,142.890096
79.499109,140.832161
79.950124,139.672943
79.719025,140.646699
79.956169,139.037038
79.763240,139.582922
79.381463,138.435968
79.286290,140.669124
79.788355,141.328882
79.572268,139.662723
79.191344,138.051937
79.297448,139.778576
79.811643,143.831609
79.049106,141.600302
79.375000,140.367068
80.000000,138.750000
79.380644,139.485538
79.767097,139.715013
79.337991,139.747420
79.382157,138.479627
79.856169,140.389239
79.741409,140.946221
80.000000,139.291667
80.000000,138.666667
79.685580,141.043619
79.139745,139.655181
79.572356,140.001390
79.190678,138.177069
79.028659,144.279676
79.191216,137.968326
79.557486,137.240829
80.000000,138.250000
80.000000,139.458333
79.572172,138.821345
79.571788,139.073845
79.415933,141.505899
79.951440,140.437401
79.243979,140.795345
79.382422,139.401649
79.821911,144.668188
79.953214,140.014277
79.634777,141.336348
79.474980,141.313651
79.757949,139.161092
79.716389,140.858647
79.285924,139.673608
79.525461,139.489614
79.189915,138.093074
79.572578,137.811324
79.783114,140.944270
79.520752,139.099907
79.532318,139.030199
79.644066,142.109000
79.706580,140.380300
79.103542,140.389239
79.379127,138.226438
79.255670,140.555217
80.000000,138.833333
79.278690,138.962365
79.189777,138.176295
79.054377,139.746745
80.000000,138.500000
79.083455,140.143158
79.383833,139.192307
79.516275,139.354179
79.283881,139.713383
79.719898,140.690488
79.385957,140.558317
79.708385,140.210437
79.190285,138.886990
79.712222,140.037878
79.570626,138.693933
80.000000,139.500000
79.899084,139.905557
79.712247,140.427704
79.522332,139.315376
79.190995,138.344481
79.604803,137.085351
79.236925,142.484472
79.295909,139.677232
79.458333,140.000000
79.190049,138.386097
79.139707,138.887832
79.328926,139.571428
79.762862,139.796777
79.759483,139.287760
79.520206,139.739984
79.829749,140.099407
79.726751,139.747200
79.381781,137.975917
79.190490,138.093648
79.115946,140.721989
79.762859,138.784982
79.570552,138.947882
79.861201,140.808298
79.911322,140.343053
80.000000,139.583333
79.480714,141.790550
79.336839,139.321698
80.000000,138.208333
79.294796,139.778189
79.381400,138.687828
79.571978,138.399933
79.521798,140.597131
79.380683,138.099633
79.190041,139.221824
79.570064,139.199516
79.851901,141.388558
79.189961,138.594154
79.332089,140.124357
79.522598,140.601056
80.000000,140.000000
79.381592,138.646076
79.371489,139.221682
80.000000,139.916667
79.735589,141.719912
79.381402,139.024149
79.706776,141.146569
79.569420,138.232465
79.382411,138.269904
79.919703,139.470269
79.191607,137.800724
79.959405,140.777606
79.001740,139.777996
79.565419,138.448473
79.383246,139.234439
79.910054,141.587729
79.062028,140.122317
79.332311,138.929775
79.896235,141.166557
79.572751,138.357851
79.951229,139.883263
79.665874,140.998546
79.380308,139.106690
79.950124,139.206971
79.761072,138.488659
79.022982,139.389335
79.569993,139.495538
79.372964,139.966163
79.509434,135.825367
79.381592,138.100798
79.143028,139.231925
79.516513,139.695600
79.110738,134.936913
79.381001,138.476936
79.130986,138.838155
79.146365,138.549018
79.954636,138.314323
79.381784,138.184879
80.000000,139.000000
79.145557,139.103849
80.000000,138.333333
79.190044,139.138209
79.134666,137.285450
79.495124,140.357621
79.569773,139.956725
79.350497,139.159525
79.250000,140.000000
79.383004,138.562570
79.571499,139.199806
79.760786,140.217438
79.381335,139.486480
79.380818,137.806413
79.761072,140.261992
79.571976,138.065557
79.190553,137.884809
79.572934,138.443741
79.569015,139.030891
80.000000,138.625000
79.702068,139.559196
79.759166,139.923828
79.571883,137.642723
79.570512,139.576801
